"snowy","owl"
"owl","asleep"
"asleep","in"
"in","its"
"its","cage"
"cage","on"
"on","harry"
"harry","lap"
"lap","up"
"up","another"
"another","escalator"
"escalator","out"
"out","into"
"into","paddington"
"paddington","station"
"station","harry"
"harry","only"
"only","realized"
"realized","where"
"where","they"
"they","were"
"were","when"
"when","hagrid"
"hagrid","tapped"
"tapped","him"
"him","on"
"on","the"
"the","shoulder"
"shoulder","got"
"got","time"
"time","fer"
"fer","a"
"a","bite"
"bite","to"
"to","eat"
"eat","before"
"before","yer"
"yer","train"
"train","leaves"
"leaves","he"
"he","said"
"said","he"
"he","bought"
"bought","harry"
"harry","a"
"a","hamburger"
"hamburger","and"
"and","they"
"they","sat"
"sat","down"
"down","on"
"on","plastic"
"plastic","seats"
"seats","to"
"to","eat"
"eat","them"
"them","harry"
"harry","kept"
"kept","looking"
"looking","around"
"around","everything"
"everything","looked"
"looked","so"
"so","strange"
"strange","somehow"
"somehow","you"
"you","all"
"all","right"
"right","harry"
"harry","yer"
"yer","very"
"very","quiet"
"quiet","said"
"said","hagrid"
"hagrid","harry"
"harry","was"
"was","n't"
"n't","sure"
"sure","he"
"he","could"
"could","explain"
"explain","he"
"he","just"
"just","had"
"had","the"
"the","best"
"best","birthday"
"birthday","of"
"of","his"
"his","life"
"life","and"
"and","yet"
"yet","he"
"he","chewed"
"chewed","his"
"his","hamburger"
"hamburger","trying"
"trying","to"
"to","find"
"find","the"
"the","words"
"words","everyone"
"everyone","thinks"
"thinks","i"
"i","special"
"special","he"
"he","said"
"said","at"
"at","last"
"last","all"
"all","those"
"those","people"
"people","in"
"in","the"
"the","leaky"
"leaky","cauldron"
"cauldron","professor"
"professor","quirrell"
"quirrell","mr."
"mr.","ollivander"
"ollivander","but"
"but","i"
"i","do"
"do","n't"
"n't","know"
"know","anything"
"anything","about"
"about","magic"
"magic","at"
"at","all"
"all","how"
"how","can"
"can","they"
"they","expect"
"expect","great"
"great","things"
"things","i"
"i","famous"
"famous","and"
"and","i"
"i","ca"
"ca","n't"
"n't","even"
"even","remember"
"remember","what"
"what","i"
"i","famous"
"famous","for"
"for","i"
"i","do"
"do","n't"
"n't","know"
"know","what"
"what","happened"
"happened","when"
"when","vol-"
"vol-","sorry"
"sorry","i"
"i","mean"
"mean","the"
"the","night"
"night","my"
"my","parents"
"parents","died"
"died","hagrid"
"hagrid","leaned"
"leaned","across"
"across","the"
"the","table"
"table","behind"
"behind","the"
"the","wild"
"wild","beard"
"beard","and"
"and","eyebrows"
"eyebrows","he"
"he","wore"
"wore","a"
"a","very"
"very","kind"
"kind","smile"
"smile","don"
"don","you"
"you","worry"
"worry","harry"
"harry","you"
"you","learn"
"learn","fast"
"fast","enough"
"enough","everyone"
"everyone","starts"
"starts","at"
"at","the"
"the","beginning"
"beginning","at"
"at","hogwarts"
"hogwarts","you"
"you","be"
"be","just"
"just","fine"
"fine","just"
"just","be"
"be","yerself"
"yerself","i"
"i","know"
"know","it"
"it","hard"
"hard","yeh"
"yeh","been"
"been","singled"
"singled","out"
"out","an"
"an","that"
"that","always"
"always","hard"
"hard","but"
"but","yeh"
"yeh","have"
"have","a"
"a","great"
"great","time"
"time","at"
"at","hogwarts"
"hogwarts","i"
"i","did"
"did","still"
"still","do"
"do","of"
"of","fact"
"fact","hagrid"
"hagrid","helped"
"helped","harry"
"harry","on"
"on","to"
"to","the"
"the","train"
"train","that"
"that","would"
"would","take"
"take","him"
"him","back"
"back","to"
"to","the"
"the","dursleys"
"dursleys","then"
"then","handed"
"handed","him"
"him","an"
"an","envelope"
"envelope","yer"
"yer","ticket"
"ticket","fer"
"fer","hogwarts"
"hogwarts","he"
"he","said"
"said","first"
"first","o"
"o","september"
"september","king"
"king","cross"
"cross","it"
"it","all"
"all","on"
"on","yer"
"yer","ticket"
"ticket","any"
"any","problems"
"problems","with"
"with","the"
"the","dursleys"
"dursleys","send"
"send","me"
"me","a"
"a","letter"
"letter","with"
"with","yer"
"yer","owl"
"owl","she"
"she","know"
"know","where"
"where","to"
"to","find"
"find","me"
"me","see"
"see","yeh"
"yeh","soon"
"soon","harry"
"harry","the"
"the","train"
"train","pulled"
"pulled","out"
"out","of"
"of","the"
"the","station"
"station","harry"
"harry","wanted"
"wanted","to"
"to","watch"
"watch","hagrid"
"hagrid","until"
"until","he"
"he","was"
"was","out"
"out","of"
"of","sight"
"sight","he"
"he","rose"
"rose","in"
"in","his"
"his","seat"
"seat","and"
"and","pressed"
"pressed","his"
"his","nose"
"nose","against"
"against","the"
"the","window"
"window","but"
"but","he"
"he","blinked"
"blinked","and"
"and","hagrid"
"hagrid","had"
"had","gone"
"gone","chapter"
"chapter","six"
"six","the"
"the","journey"
"journey","from"
"from","platform"
"platform","nine"
"nine","and"
"and","three-quarters"
"three-quarters","harry"
"harry","last"
"last","month"
"month","with"
"with","the"
"the","dursleys"
"dursleys","was"
"was","n't"
"n't","fun"
"fun","true"
"true","dudley"
"dudley","was"
"was","now"
"now","so"
"so","scared"
"scared","of"
"of","harry"
"harry","he"
"he","would"
"would","n't"
"n't","stay"
"stay","in"
"in","the"
"the","same"
"same","room"
"room","while"
"while","aunt"
"aunt","petunia"
"petunia","and"
"and","uncle"
"uncle","vernon"
"vernon","did"
"did","n't"
"n't","shut"
"shut","harry"
"harry","in"
"in","his"
"his","cupboard"
"cupboard","force"
"force","him"
"him","to"
"to","do"
"do","anything"
"anything","or"
"or","shout"
"shout","at"
"at","him"
"him","in"
"in","fact"
"fact","they"
"they","did"
"did","n't"
"n't","speak"
"speak","to"
"to","him"
"him","at"
"at","all"
"all","half"
"half","terrified"
"terrified","half"
"half","furious"
"furious","they"
"they","acted"
"acted","as"
"as","though"
"though","any"
"any","chair"
"chair","with"
"with","harry"
"harry","in"
"in","it"
"it","were"
"were","empty"
"empty","although"
"although","this"
"this","was"
"was","an"
"an","improvement"
"improvement","in"
"in","many"
"many","ways"
"ways","it"
"it","did"
"did","become"
"become","a"
"a","bit"
"bit","depressing"
"depressing","after"
"after","a"
"a","while"
"while","harry"
"harry","kept"
"kept","to"
"to","his"
"his","room"
"room","with"
"with","his"
"his","new"
"new","owl"
"owl","for"
"for","company"
"company","he"
"he","had"
"had","decided"
"decided","to"
"to","call"
"call","her"
"her","hedwig"
"hedwig","a"
"a","name"
"name","he"
"he","had"
"had","found"
"found","in"
"in","a"
"a","history"
"history","of"
"of","magic"
"magic","his"
"his","school"
"school","books"
"books","were"
"were","very"
"very","interesting"
"interesting","he"
"he","lay"
"lay","on"
"on","his"
"his","bed"
"bed","reading"
"reading","late"
"late","into"
"into","the"
"the","night"
"night","hedwig"
"hedwig","swooping"
"swooping","in"
"in","and"
"and","out"
"out","of"
"of","the"
"the","open"
"open","window"
"window","as"
"as","she"
"she","pleased"
"pleased","it"
"it","was"
"was","lucky"
"lucky","that"
"that","aunt"
"aunt","petunia"
"petunia","did"
"did","n't"
"n't","come"
"come","in"
"in","to"
"to","vacuum"
"vacuum","anymore"
"anymore","because"
"because","hedwig"
"hedwig","kept"
"kept","bringing"
"bringing","back"
"back","dead"
"dead","mice"
"mice","every"
"every","night"
"night","before"
"before","he"
"he","went"
"went","to"
"to","sleep"
"sleep","harry"
"harry","ticked"
"ticked","off"
"off","another"
"another","day"
"day","on"
"on","the"
"the","piece"
"piece","of"
"of","paper"
"paper","he"
"he","had"
"had","pinned"
"pinned","to"
"to","the"
"the","wall"
"wall","counting"
"counting","down"
"down","to"
"to","september"
"september","the"
"the","first"
"first","on"
"on","the"
"the","last"
"last","day"
"day","of"
"of","august"
"august","he"
"he","thought"
"thought","he"
"he","better"
"better","speak"
"speak","to"
"to","his"
"his","aunt"
"aunt","and"
"and","uncle"
"uncle","about"
"about","getting"
"getting","to"
"to","king"
"king","cross"
"cross","station"
"station","the"
"the","next"
"next","day"
"day","so"
"so","he"
"he","went"
"went","down"
"down","to"
"to","the"
"the","living"
"living","room"
"room","where"
"where","they"
"they","were"
"were","watching"
"watching","a"
"a","quiz"
"quiz","show"
"show","on"
"on","television"
"television","he"
"he","cleared"
"cleared","his"
"his","throat"
"throat","to"
"to","let"
"let","them"
"them","know"
"know","he"
"he","was"
"was","there"
"there","and"
"and","dudley"
"dudley","screamed"
"screamed","and"
"and","ran"
"ran","from"
"from","the"
"the","room"
"room","er"
"er","uncle"
"uncle","vernon"
"vernon","uncle"
"uncle","vernon"
"vernon","grunted"
"grunted","to"
"to","show"
"show","he"
"he","was"
"was","listening"
"listening","er"
"er","i"
"i","need"
"need","to"
"to","be"
"be","at"
"at","king"
"king","cross"
"cross","tomorrow"
"tomorrow","to"
"to","to"
"to","go"
"go","to"
"to","hogwarts"
"hogwarts","uncle"
"uncle","vernon"
"vernon","grunted"
"grunted","again"
"again","would"
"would","it"
"it","be"
"be","all"
"all","right"
"right","if"
"if","you"
"you","gave"
"gave","me"
"me","a"
"a","lift"
"lift","grunt"
"grunt","harry"
"harry","supposed"
"supposed","that"
"that","meant"
"meant","yes"
"yes","thank"
"thank","you"
"you","he"
"he","was"
"was","about"
"about","to"
"to","go"
"go","back"
"back","upstairs"
"upstairs","when"
"when","uncle"
"uncle","vernon"
"vernon","actually"
"actually","spoke"
"spoke","funny"
"funny","way"
"way","to"
"to","get"
"get","to"
"to","a"
"a","wizards"
"wizards","school"
"school","the"
"the","train"
"train","magic"
"magic","carpets"
"carpets","all"
"all","got"
"got","punctures"
"punctures","have"
"have","they"
"they","harry"
"harry","did"
"did","n't"
"n't","say"
"say","anything"
"anything","where"
"where","is"
"is","this"
"this","school"
"school","anyway"
"anyway","i"
"i","do"
"do","n't"
"n't","know"
"know","said"
"said","harry"
"harry","realizing"
"realizing","this"
"this","for"
"for","the"
"the","first"
"first","time"
"time","he"
"he","pulled"
"pulled","the"
"the","ticket"
"ticket","hagrid"
"hagrid","had"
"had","given"
"given","him"
"him","out"
"out","of"
"of","his"
"his","pocket"
"pocket","i"
"i","just"
"just","take"
"take","the"
"the","train"
"train","from"
"from","platform"
"platform","nine"
"nine","and"
"and","three-quarters"
"three-quarters","at"
"at","eleven"
"eleven","o'clock"
"o'clock","he"
"he","read"
"read","his"
"his","aunt"
"aunt","and"
"and","uncle"
"uncle","stared"
"stared","platform"
"platform","what"
"what","nine"
"nine","and"
"and","three-quarters"
"three-quarters","do"
"do","n't"
"n't","talk"
"talk","rubbish"
"rubbish","said"
"said","uncle"
"uncle","vernon"
"vernon","there"
"there","is"
"is","no"
"no","platform"
"platform","nine"
"nine","and"
"and","three-quarters"
"three-quarters","it"
"it","on"
"on","my"
"my","ticket"
"ticket","barking"
"barking","said"
"said","uncle"
"uncle","vernon"
"vernon","howling"
"howling","mad"
"mad","the"
"the","lot"
"lot","of"
"of","them"
"them","you"
"you","see"
"see","you"
"you","just"
"just","wait"
"wait","all"
"all","right"
"right","we"
"we","take"
"take","you"
"you","to"
"to","king"
"king","cross"
"cross","we"
"we","going"
"going","up"
"up","to"
"to","london"
"london","tomorrow"
"tomorrow","anyway"
"anyway","or"
"or","i"
"i","would"
"would","n't"
"n't","bother"
"bother","why"
"why","are"
"are","you"
"you","going"
"going","to"
"to","london"
"london","harry"
"harry","asked"
"asked","trying"
"trying","to"
"to","keep"
"keep","things"
"things","friendly"
"friendly","taking"
"taking","dudley"
"dudley","to"
"to","the"
"the","hospital"
"hospital","growled"
"growled","uncle"
"uncle","vernon"
"vernon","got"
"got","to"
"to","have"
"have","that"
"that","ruddy"
"ruddy","tail"
"tail","removed"
"removed","before"
"before","he"
"he","goes"
"goes","to"
"to","smeltings"
"smeltings","harry"
"harry","woke"
"woke","at"
"at","five"
"five","o'clock"
"o'clock","the"
"the","next"
"next","morning"
"morning","and"
"and","was"
"was","too"
"too","excited"
"excited","and"
"and","nervous"
"nervous","to"
"to","go"
"go","back"
"back","to"
"to","sleep"
"sleep","he"
"he","got"
"got","up"
"up","and"
"and","pulled"
"pulled","on"
"on","his"
"his","jeans"
"jeans","because"
"because","he"
"he","did"
"did","n't"
"n't","want"
"want","to"
"to","walk"
"walk","into"
"into","the"
"the","station"
"station","in"
"in","his"
"his","wizard"
"wizard","robes"
"robes","he"
"he","change"
"change","on"
"on","the"
"the","train"
"train","he"
"he","checked"
"checked","his"
"his","hogwarts"
"hogwarts","list"
"list","yet"
"yet","again"
"again","to"
"to","make"
"make","sure"
"sure","he"
"he","had"
"had","everything"
"everything","he"
"he","needed"
"needed","saw"
"saw","that"
"that","hedwig"
"hedwig","was"
"was","shut"
"shut","safely"
"safely","in"
"in","her"
"her","cage"
"cage","and"
"and","then"
"then","paced"
"paced","the"
"the","room"
"room","waiting"
"waiting","for"
"for","the"
"the","dursleys"
"dursleys","to"
"to","get"
"get","up"
"up","two"
"two","hours"
"hours","later"
"later","harry"
"harry","huge"
"huge","heavy"
"heavy","trunk"
"trunk","had"
"had","been"
"been","loaded"
"loaded","into"
"into","the"
"the","dursleys"
"dursleys","car"
"car","aunt"
"aunt","petunia"
"petunia","had"
"had","talked"
"talked","dudley"
"dudley","into"
"into","sitting"
"sitting","next"
"next","to"
"to","harry"
"harry","and"
"and","they"
"they","had"
"had","set"
"set","off"
"off","they"
"they","reached"
"reached","king"
"king","cross"
"cross","at"
"at","half"
"half","past"
"past","ten"
"ten","uncle"
"uncle","vernon"
"vernon","dumped"
"dumped","harry"
"harry","trunk"
"trunk","onto"
"onto","a"
"a","cart"
"cart","and"
"and","wheeled"
"wheeled","it"
"it","into"
"into","the"
"the","station"
"station","for"
"for","him"
"him","harry"
"harry","thought"
"thought","this"
"this","was"
"was","strangely"
"strangely","kind"
"kind","until"
"until","uncle"
"uncle","vernon"
"vernon","stopped"
"stopped","dead"
"dead","facing"
"facing","the"
"the","platforms"
"platforms","with"
"with","a"
"a","nasty"
"nasty","grin"
"grin","on"
"on","his"
"his","face"
"face","well"
"well","there"
"there","you"
"you","are"
"are","boy"
"boy","platform"
"platform","nine"
"nine","platform"
"platform","ten"
"ten","your"
"your","platform"
"platform","should"
"should","be"
"be","somewhere"
"somewhere","in"
"in","the"
"the","middle"
"middle","but"
"but","they"
"they","do"
"do","n't"
"n't","seem"
"seem","to"
"to","have"
"have","built"
"built","it"
"it","yet"
"yet","do"
"do","they"
"they","he"
"he","was"
"was","quite"
"quite","right"
"right","of"
"of","course"
"course","there"
"there","was"
"was","a"
"a","big"
"big","plastic"
"plastic","number"
"number","nine"
"nine","over"
"over","one"
"one","platform"
"platform","and"
"and","a"
"a","big"
"big","plastic"
"plastic","number"
"number","ten"
"ten","over"
"over","the"
"the","one"
"one","next"
"next","to"
"to","it"
"it","and"
"and","in"
"in","the"
"the","middle"
"middle","nothing"
"nothing","at"
"at","all"
"all","have"
"have","a"
"a","good"
"good","term"
"term","said"
"said","uncle"
"uncle","vernon"
"vernon","with"
"with","an"
"an","even"
"even","nastier"
"nastier","smile"
"smile","he"
"he","left"
"left","without"
"without","another"
"another","word"
"word","harry"
"harry","turned"
"turned","and"
"and","saw"
"saw","the"
"the","dursleys"
"dursleys","drive"
"drive","away"
"away","all"
"all","three"
"three","of"
"of","them"
"them","were"
"were","laughing"
"laughing","harry"
"harry","mouth"
"mouth","went"
"went","rather"
"rather","dry"
"dry","what"
"what","on"
"on","earth"
"earth","was"
"was","he"
"he","going"
"going","to"
"to","do"
"do","he"
"he","was"
"was","starting"
"starting","to"
"to","attract"
"attract","a"
"a","lot"
"lot","of"
"of","funny"
"funny","looks"
"looks","because"
"because","of"
"of","hedwig"
"hedwig","he"
"he","have"
"have","to"
"to","ask"
"ask","someone"
"someone","he"
"he","stopped"
"stopped","a"
"a","passing"
"passing","guard"
"guard","but"
"but","did"
"did","n't"
"n't","dare"
"dare","mention"
"mention","platform"
"platform","nine"
"nine","and"
"and","three-quarters"
"three-quarters","the"
"the","guard"
"guard","had"
"had","never"
"never","heard"
"heard","of"
"of","hogwarts"
"hogwarts","and"
"and","when"
"when","harry"
"harry","could"
"could","n't"
"n't","even"
"even","tell"
"tell","him"
"him","what"
"what","part"
"part","of"
"of","the"
"the","country"
"country","it"
"it","was"
"was","in"
"in","he"
"he","started"
"started","to"
"to","get"
"get","annoyed"
"annoyed","as"
"as","though"
"though","harry"
"harry","was"
"was","being"
"being","stupid"
"stupid","on"
"on","purpose"
"purpose","getting"
"getting","desperate"
"desperate","harry"
"harry","asked"
"asked","for"
"for","the"
"the","train"
"train","that"
"that","left"
"left","at"
"at","eleven"
"eleven","o'clock"
"o'clock","but"
"but","the"
"the","guard"
"guard","said"
"said","there"
"there","was"
"was","n't"
"n't","one"
"one","in"
"in","the"
"the","end"
"end","the"
"the","guard"
"guard","strode"
"strode","away"
"away","muttering"
"muttering","about"
"about","time"
"time","wasters"
"wasters","harry"
"harry","was"
"was","now"
"now","trying"
"trying","hard"
"hard","not"
"not","to"
"to","panic"
"panic","according"
"according","to"
"to","the"
"the","large"
"large","clock"
"clock","over"
"over","the"
"the","arrivals"
"arrivals","board"
"board","he"
"he","had"
"had","ten"
"ten","minutes"
"minutes","left"
"left","to"
"to","get"
"get","on"
"on","the"
"the","train"
"train","to"
"to","hogwarts"
"hogwarts","and"
